student_id,concept_id,n_correct,n_total,n1,n2,rate_global,rate1,rate2,delta
48729,algebra,128,162,16,146,0.7901234567901234,0.9375,0.773972602739726,-0.163527397260274
48734,geometry,29,38,30,8,0.7631578947368421,0.7666666666666667,0.75,-0.01666666666666672
48741,algebra,35,46,20,26,0.7608695652173914,0.65,0.8461538461538461,0.19615384615384612
48741,arithmetic,28,42,9,33,0.6666666666666666,0.7777777777777778,0.6363636363636364,-0.14141414141414144
48745,arithmetic,98,126,103,23,0.7777777777777778,0.7961165048543689,0.6956521739130435,-0.10046433094132545
48749,algebra,17,22,1,21,0.7727272727272727,0.0,0.8095238095238095,0.8095238095238095
48749,analytic_geometry,19,29,18,11,0.6551724137931034,0.6666666666666666,0.6363636363636364,-0.030303030303030276
48754,algebra,14,20,15,5,0.7,0.7333333333333333,0.6,-0.1333333333333333
48754,geometry,22,33,16,17,0.6666666666666666,0.5,0.8235294117647058,0.32352941176470584
48756,algebra,198,286,253,33,0.6923076923076923,0.7075098814229249,0.5757575757575758,-0.13175230566534912
48756,arithmetic,584,740,648,92,0.7891891891891892,0.7962962962962963,0.7391304347826086,-0.05716586151368763
48759,geometry,74,96,88,8,0.7708333333333334,0.7954545454545454,0.5,-0.2954545454545454
48773,algebra,669,969,966,3,0.6904024767801857,0.6925465838509317,0.0,-0.6925465838509317
48815,analytic_geometry,30,38,24,14,0.7894736842105263,0.9583333333333334,0.5,-0.45833333333333337
48819,arithmetic,22,33,9,24,0.6666666666666666,0.8888888888888888,0.5833333333333334,-0.30555555555555547
48824,arithmetic,42,62,29,33,0.6774193548387096,0.6551724137931034,0.696969696969697,0.04179728317659359
48824,probability_statistics,12,24,8,16,0.5,0.5,0.5,0.0
48833,arithmetic,71,89,54,35,0.797752808988764,0.7222222222222222,0.9142857142857143,0.19206349206349205
48848,algebra,53,85,21,64,0.6235294117647059,0.47619047619047616,0.671875,0.19568452380952384
48849,algebra,69,105,48,57,0.6571428571428571,0.5208333333333334,0.7719298245614035,0.2510964912280701
48849,arithmetic,569,720,298,422,0.7902777777777777,0.8221476510067114,0.7677725118483413,-0.05437513915837011
48867,geometry,47,74,50,24,0.6351351351351351,0.82,0.25,-0.57
48879,arithmetic,159,230,73,157,0.691304347826087,0.589041095890411,0.7388535031847133,0.14981240729430234
48886,arithmetic,89,123,79,44,0.7235772357723578,0.7215189873417721,0.7272727272727273,0.005753739930955182
48893,arithmetic,165,210,7,203,0.7857142857142857,1.0,0.7783251231527094,-0.2216748768472906
48894,algebra,51,65,33,32,0.7846153846153846,0.7575757575757576,0.8125,0.05492424242424243
48896,arithmetic,15,27,11,16,0.5555555555555556,1.0,0.25,-0.75
48900,arithmetic,170,222,168,54,0.7657657657657657,0.7976190476190477,0.6666666666666666,-0.13095238095238104
48910,arithmetic,18,27,14,13,0.6666666666666666,0.5714285714285714,0.7692307692307693,0.19780219780219788
48914,algebra,151,193,138,55,0.7823834196891192,0.7971014492753623,0.7454545454545455,-0.051646903820816825
48919,analytic_geometry,16,32,16,16,0.5,0.4375,0.5625,0.125
48919,arithmetic,141,188,116,72,0.75,0.9051724137931034,0.5,-0.4051724137931034
48921,probability_statistics,42,56,32,24,0.75,0.84375,0.625,-0.21875
48933,geometry,43,78,49,29,0.5512820512820513,0.5102040816326531,0.6206896551724138,0.11048557353976074
48935,arithmetic,162,243,195,48,0.6666666666666666,0.6205128205128205,0.8541666666666666,0.2336538461538461
48940,arithmetic,397,497,465,32,0.7987927565392354,0.7956989247311828,0.84375,0.048051075268817245
48944,arithmetic,62,80,16,64,0.775,0.6875,0.796875,0.109375
48962,algebra,143,192,183,9,0.7447916666666666,0.7595628415300546,0.4444444444444444,-0.3151183970856102
48962,arithmetic,137,179,177,2,0.7653631284916201,0.7740112994350282,0.0,-0.7740112994350282
48981,analytic_geometry,106,182,178,4,0.5824175824175825,0.5955056179775281,0.0,-0.5955056179775281
48981,geometry,184,242,66,176,0.7603305785123967,0.7575757575757576,0.7613636363636364,0.0037878787878787845
48983,arithmetic,378,509,221,288,0.7426326129666012,0.8461538461538461,0.6631944444444444,-0.18295940170940173
48998,algebra,15,37,22,15,0.40540540540540543,0.5909090909090909,0.13333333333333333,-0.45757575757575764
49006,geometry,360,470,128,342,0.7659574468085106,0.6640625,0.804093567251462,0.14003106725146197
49019,arithmetic,111,140,81,59,0.7928571428571428,0.9135802469135802,0.6271186440677966,-0.2864616028457836
49028,arithmetic,69,87,16,71,0.7931034482758621,1.0,0.7464788732394366,-0.2535211267605634
49034,algebra,101,139,73,66,0.7266187050359713,0.7945205479452054,0.6515151515151515,-0.14300539643005394
49043,analytic_geometry,18,24,10,14,0.75,0.6,0.8571428571428571,0.2571428571428571
49065,arithmetic,15,20,4,16,0.75,0.75,0.75,0.0
49067,algebra,20,29,24,5,0.6896551724137931,0.75,0.4,-0.35
49070,algebra,30,40,32,8,0.75,0.90625,0.125,-0.78125
49070,geometry,24,31,15,16,0.7741935483870968,0.6666666666666666,0.875,0.20833333333333337
49076,arithmetic,643,935,593,342,0.6877005347593583,0.6239460370994941,0.7982456140350878,0.17429957693559361
49076,geometry,242,338,153,185,0.7159763313609467,0.6862745098039216,0.7405405405405405,0.05426603073661895
49077,algebra,302,431,288,143,0.7006960556844548,0.7361111111111112,0.6293706293706294,-0.10674048174048179
49077,analytic_geometry,121,158,89,69,0.7658227848101266,0.7528089887640449,0.782608695652174,0.02979970688812905
49093,algebra,213,299,242,57,0.7123745819397993,0.7231404958677686,0.6666666666666666,-0.056473829201102
49093,arithmetic,1273,1709,1305,404,0.7448800468110006,0.7318007662835249,0.7871287128712872,0.0553279465877623
49097,arithmetic,465,589,543,46,0.7894736842105263,0.7826887661141805,0.8695652173913043,0.08687645127712385
49097,probability_statistics,16,21,19,2,0.7619047619047619,0.8421052631578947,0.0,-0.8421052631578947
49104,geometry,64,92,90,2,0.6956521739130435,0.7111111111111111,0.0,-0.7111111111111111
49110,algebra,31,42,36,6,0.7380952380952381,0.7777777777777778,0.5,-0.2777777777777778
49115,algebra,63,112,53,59,0.5625,0.22641509433962265,0.864406779661017,0.6379916853213943
49116,arithmetic,16,20,11,9,0.8,0.9090909090909091,0.6666666666666666,-0.24242424242424243
49119,algebra,242,320,148,172,0.75625,0.7432432432432432,0.7674418604651163,0.02419861722187311
49124,algebra,71,100,96,4,0.71,0.6979166666666666,1.0,0.30208333333333337
49124,geometry,189,237,111,126,0.7974683544303798,0.7927927927927928,0.8015873015873016,0.008794508794508826
49129,arithmetic,23,29,14,15,0.7931034482758621,0.5714285714285714,1.0,0.4285714285714286
49134,arithmetic,13,30,15,15,0.43333333333333335,0.5333333333333333,0.3333333333333333,-0.2
49135,algebra,528,810,547,263,0.6518518518518519,0.6782449725776966,0.596958174904943,-0.0812867976727536
49135,arithmetic,190,291,108,183,0.6529209621993127,0.7314814814814815,0.6065573770491803,-0.12492410443230118
49149,arithmetic,33,44,32,12,0.75,0.75,0.75,0.0
49164,arithmetic,124,166,130,36,0.7469879518072289,0.7076923076923077,0.8888888888888888,0.1811965811965811
49167,algebra,42,56,10,46,0.75,0.8,0.7391304347826086,-0.0608695652173914
49172,arithmetic,51,71,34,37,0.7183098591549296,0.8235294117647058,0.6216216216216216,-0.20190779014308424
49176,algebra,18,34,20,14,0.5294117647058824,0.55,0.5,-0.050000000000000044
49177,arithmetic,34,43,24,19,0.7906976744186046,0.7083333333333334,0.8947368421052632,0.1864035087719298
49182,arithmetic,75,102,23,79,0.7352941176470589,0.782608695652174,0.7215189873417721,-0.061089708310401836
49204,algebra,36,48,16,32,0.75,0.75,0.75,0.0
49215,algebra,22,32,8,24,0.6875,0.375,0.7916666666666666,0.41666666666666663
49217,arithmetic,17,24,9,15,0.7083333333333334,0.4444444444444444,0.8666666666666667,0.4222222222222223
49218,arithmetic,24,38,11,27,0.631578947368421,0.6363636363636364,0.6296296296296297,-0.006734006734006703
49220,arithmetic,16,26,4,22,0.6153846153846154,0.5,0.6363636363636364,0.13636363636363635
49258,algebra,15,25,5,20,0.6,0.4,0.65,0.25
49260,algebra,24,31,3,28,0.7741935483870968,0.0,0.8571428571428571,0.8571428571428571
49264,arithmetic,61,77,32,45,0.7922077922077922,0.6875,0.8666666666666667,0.1791666666666667
49266,arithmetic,23,30,9,21,0.7666666666666667,0.7777777777777778,0.7619047619047619,-0.015873015873015928
49269,arithmetic,30,38,25,13,0.7894736842105263,0.8,0.7692307692307693,-0.03076923076923077
49273,arithmetic,16,21,11,10,0.7619047619047619,0.7272727272727273,0.8,0.07272727272727275
49277,arithmetic,45,57,27,30,0.7894736842105263,0.6296296296296297,0.9333333333333333,0.3037037037037037
49316,geometry,21,29,9,20,0.7241379310344828,0.4444444444444444,0.85,0.40555555555555556
49318,geometry,24,35,27,8,0.6857142857142857,0.6666666666666666,0.75,0.08333333333333337
49322,algebra,624,872,228,644,0.7155963302752294,0.6754385964912281,0.7298136645962733,0.05437506810504522
49326,algebra,37,59,3,56,0.6271186440677966,0.0,0.6607142857142857,0.6607142857142857
49327,algebra,134,177,16,161,0.7570621468926554,0.6875,0.7639751552795031,0.0764751552795031
49327,arithmetic,16,30,8,22,0.5333333333333333,0.625,0.5,-0.125
49329,arithmetic,173,258,130,128,0.6705426356589147,0.7538461538461538,0.5859375,-0.16790865384615383
49341,arithmetic,44,55,17,38,0.8,0.7647058823529411,0.8157894736842105,0.051083591331269385
49347,algebra,20,29,24,5,0.6896551724137931,0.625,1.0,0.375
49349,arithmetic,13,26,8,18,0.5,0.375,0.5555555555555556,0.18055555555555558
49357,probability_statistics,16,24,10,14,0.6666666666666666,0.9,0.5,-0.4
49367,algebra,15,26,18,8,0.5769230769230769,0.8333333333333334,0.0,-0.8333333333333334
49367,arithmetic,287,372,214,158,0.771505376344086,0.7616822429906542,0.7848101265822784,0.02312788359162421
49367,geometry,119,171,61,110,0.695906432748538,0.6065573770491803,0.7454545454545455,0.13889716840536515
49398,algebra,59,90,51,39,0.6555555555555556,0.9019607843137255,0.3333333333333333,-0.5686274509803921
49400,algebra,103,140,44,96,0.7357142857142858,0.75,0.7291666666666666,-0.02083333333333337
49402,arithmetic,29,61,53,8,0.47540983606557374,0.41509433962264153,0.875,0.45990566037735847
49404,geometry,61,85,84,1,0.7176470588235294,0.7261904761904762,0.0,-0.7261904761904762
49411,algebra,10,25,17,8,0.4,0.47058823529411764,0.25,-0.22058823529411764
49425,geometry,13,24,8,16,0.5416666666666666,1.0,0.3125,-0.6875
49429,arithmetic,29,38,15,23,0.7631578947368421,0.8,0.7391304347826086,-0.0608695652173914
49442,algebra,172,274,61,213,0.6277372262773723,0.7868852459016393,0.5821596244131455,-0.20472562148849383
49442,geometry,428,545,222,323,0.7853211009174312,0.6216216216216216,0.8978328173374613,0.27621119571583974
49448,arithmetic,46,61,59,2,0.7540983606557377,0.7627118644067796,0.5,-0.2627118644067796
49449,algebra,15,20,1,19,0.75,0.0,0.7894736842105263,0.7894736842105263
49467,algebra,31,41,33,8,0.7560975609756098,0.696969696969697,1.0,0.303030303030303
49467,geometry,54,72,9,63,0.75,0.1111111111111111,0.8412698412698413,0.7301587301587302
49471,arithmetic,1238,1577,538,1039,0.7850348763474952,0.79182156133829,0.7815206929740135,-0.010300868364276461
49478,arithmetic,22,52,18,34,0.4230769230769231,0.7777777777777778,0.23529411764705882,-0.542483660130719
49490,arithmetic,33,43,4,39,0.7674418604651163,0.25,0.8205128205128205,0.5705128205128205
49507,arithmetic,37,47,27,20,0.7872340425531915,0.7407407407407407,0.85,0.10925925925925928
49518,arithmetic,64,83,67,16,0.7710843373493976,0.7910447761194029,0.6875,-0.10354477611940294
49536,algebra,53,68,10,58,0.7794117647058824,0.7,0.7931034482758621,0.09310344827586214
49582,algebra,27,49,41,8,0.5510204081632653,0.6585365853658537,0.0,-0.6585365853658537
49582,analytic_geometry,24,39,15,24,0.6153846153846154,0.6,0.625,0.025000000000000022
49582,arithmetic,229,293,203,90,0.7815699658703071,0.8423645320197044,0.6444444444444445,-0.19792008757525992
49582,geometry,16,27,7,20,0.5925925925925926,0.7142857142857143,0.55,-0.16428571428571426
49604,arithmetic,81,108,11,97,0.75,0.8181818181818182,0.7422680412371134,-0.0759137769447048
49617,algebra,511,688,614,74,0.7427325581395349,0.750814332247557,0.6756756756756757,-0.07513865657188135
49624,algebra,19,24,9,15,0.7916666666666666,0.6666666666666666,0.8666666666666667,0.20000000000000007
49628,algebra,82,125,28,97,0.656,0.7857142857142857,0.6185567010309279,-0.16715758468335784
49629,arithmetic,14,23,9,14,0.6086956521739131,0.8888888888888888,0.42857142857142855,-0.4603174603174603
49632,arithmetic,58,91,59,32,0.6373626373626373,0.6949152542372882,0.53125,-0.16366525423728817
49638,arithmetic,42,55,51,4,0.7636363636363637,0.7647058823529411,0.75,-0.014705882352941124
49643,algebra,41,54,28,26,0.7592592592592593,0.7857142857142857,0.7307692307692307,-0.05494505494505497
49647,algebra,73,107,26,81,0.6822429906542056,0.6923076923076923,0.6790123456790124,-0.013295346628679927
49660,geometry,39,52,50,2,0.75,0.74,1.0,0.26
49663,arithmetic,16,25,24,1,0.64,0.6666666666666666,0.0,-0.6666666666666666
49669,algebra,88,140,92,48,0.6285714285714286,0.5760869565217391,0.7291666666666666,0.1530797101449275
49670,arithmetic,260,325,301,24,0.8,0.7840531561461794,1.0,0.21594684385382057
49674,arithmetic,10,23,8,15,0.43478260869565216,0.5,0.4,-0.09999999999999998
49688,geometry,204,278,26,252,0.7338129496402878,0.8461538461538461,0.7222222222222222,-0.12393162393162394
49692,arithmetic,17,23,7,16,0.7391304347826086,1.0,0.625,-0.375
49712,arithmetic,116,177,56,121,0.655367231638418,0.7857142857142857,0.5950413223140496,-0.1906729634002361
49717,algebra,14,28,24,4,0.5,0.5,0.5,0.0
49731,arithmetic,261,338,330,8,0.772189349112426,0.7696969696969697,0.875,0.10530303030303034
49731,geometry,26,45,16,29,0.5777777777777777,0.4375,0.6551724137931034,0.21767241379310343
49734,arithmetic,19,27,10,17,0.7037037037037037,0.5,0.8235294117647058,0.32352941176470584
49735,arithmetic,424,548,222,326,0.7737226277372263,0.7927927927927928,0.7607361963190185,-0.032056596473774346
49735,geometry,67,88,24,64,0.7613636363636364,0.8333333333333334,0.734375,-0.09895833333333337
49738,arithmetic,390,493,201,292,0.7910750507099391,0.7512437810945274,0.8184931506849316,0.06724936959040417
49760,arithmetic,34,44,8,36,0.7727272727272727,1.0,0.7222222222222222,-0.2777777777777778
49761,arithmetic,17,23,5,18,0.7391304347826086,0.8,0.7222222222222222,-0.07777777777777783
49765,arithmetic,65,85,59,26,0.7647058823529411,0.7966101694915254,0.6923076923076923,-0.10430247718383312
49793,geometry,114,150,48,102,0.76,0.5833333333333334,0.8431372549019608,0.2598039215686274
49805,algebra,29,46,42,4,0.6304347826086957,0.6904761904761905,0.0,-0.6904761904761905
49809,algebra,46,60,44,16,0.7666666666666667,0.7272727272727273,0.875,0.1477272727272727
49817,algebra,428,584,13,571,0.7328767123287672,0.6153846153846154,0.7355516637478109,0.12016704836319547
49817,arithmetic,575,721,657,64,0.79750346740638,0.8127853881278538,0.640625,-0.17216038812785384
49817,geometry,82,117,40,77,0.7008547008547008,0.65,0.7272727272727273,0.07727272727272727
49820,geometry,41,59,19,40,0.6949152542372882,0.6842105263157895,0.7,0.015789473684210464
49829,algebra,13,22,17,5,0.5909090909090909,0.5294117647058824,0.8,0.2705882352941177
49840,algebra,26,38,20,18,0.6842105263157895,0.7,0.6666666666666666,-0.033333333333333326
49845,algebra,14,26,24,2,0.5384615384615384,0.5833333333333334,0.0,-0.5833333333333334
49855,arithmetic,36,62,54,8,0.5806451612903226,0.6481481481481481,0.125,-0.5231481481481481
49857,arithmetic,27,38,26,12,0.7105263157894737,0.8076923076923077,0.5,-0.3076923076923077
49862,arithmetic,69,101,10,91,0.6831683168316832,0.7,0.6813186813186813,-0.018681318681318615
49862,geometry,70,105,18,87,0.6666666666666666,0.5,0.7011494252873564,0.20114942528735635
49871,arithmetic,33,46,8,38,0.717391304347826,1.0,0.6578947368421053,-0.3421052631578947
49907,arithmetic,116,148,112,36,0.7837837837837838,0.8660714285714286,0.5277777777777778,-0.3382936507936508
49909,arithmetic,68,86,46,40,0.7906976744186046,0.717391304347826,0.875,0.15760869565217395
49913,algebra,39,51,41,10,0.7647058823529411,0.7317073170731707,0.9,0.1682926829268293
49927,arithmetic,21,27,14,13,0.7777777777777778,0.7857142857142857,0.7692307692307693,-0.016483516483516425
49928,arithmetic,17,25,3,22,0.68,0.6666666666666666,0.6818181818181818,0.015151515151515138
49931,algebra,31,41,24,17,0.7560975609756098,0.625,0.9411764705882353,0.3161764705882353
49937,algebra,8,20,4,16,0.4,0.75,0.3125,-0.4375
49955,algebra,158,199,189,10,0.7939698492462312,0.798941798941799,0.7,-0.098941798941799
49961,algebra,272,382,357,25,0.7120418848167539,0.7282913165266106,0.48,-0.24829131652661063
49962,arithmetic,71,106,39,67,0.6698113207547169,0.6153846153846154,0.7014925373134329,0.08610792192881744
49966,algebra,242,324,177,147,0.7469135802469136,0.655367231638418,0.8571428571428571,0.20177562550443906
49968,geometry,24,37,22,15,0.6486486486486487,0.5909090909090909,0.7333333333333333,0.14242424242424234
49971,algebra,318,471,470,1,0.6751592356687898,0.674468085106383,1.0,0.325531914893617
49971,analytic_geometry,30,43,42,1,0.6976744186046512,0.6904761904761905,1.0,0.30952380952380953
49971,arithmetic,1841,2351,16,2335,0.7830710336027222,0.875,0.782441113490364,-0.09255888650963595
49972,arithmetic,13,21,11,10,0.6190476190476191,0.5454545454545454,0.7,0.15454545454545454
49987,arithmetic,447,696,526,170,0.6422413793103449,0.6178707224334601,0.7176470588235294,0.09977633639006933
49999,arithmetic,24,34,24,10,0.7058823529411765,0.75,0.6,-0.15000000000000002
50007,algebra,268,341,204,137,0.7859237536656891,0.8088235294117647,0.7518248175182481,-0.056998711893516574
50015,probability_statistics,20,25,10,15,0.8,0.6,0.9333333333333333,0.33333333333333337
50016,geometry,25,32,24,8,0.78125,0.7916666666666666,0.75,-0.04166666666666663
50018,arithmetic,39,49,41,8,0.7959183673469388,0.7560975609756098,1.0,0.24390243902439024
50019,arithmetic,21,31,18,13,0.6774193548387096,0.7222222222222222,0.6153846153846154,-0.10683760683760679
50021,arithmetic,35,48,18,30,0.7291666666666666,0.6111111111111112,0.8,0.18888888888888888
